human_id,ST,host_source_raw,collection_year,country
SAMEA6474130,ST512,Homo sapiens,2019,Italy
SAMEA6451170,ST11,Homo sapiens,2019,United Kingdom
SAMEA6474133,ST512,Homo sapiens,2019,Italy
SAMEA6474132,ST512,Homo sapiens,2019,Italy
SAMEA6474135,ST512,Homo sapiens,2019,Italy
SAMEA6474140,ST258,Homo sapiens,2019,Italy
SAMEA6474137,ST101,Homo sapiens,2019,Italy
SAMEA6474142,ST307,Homo sapiens,2019,Italy
SAMEA6474141,ST258,Homo sapiens,2019,Italy
SAMEA6474138,ST101,Homo sapiens,2019,Italy
SAMEA6474139,ST512,Homo sapiens,2019,Italy
SAMEA6474136,ST307,Homo sapiens,2019,Italy
SAMEA6474147,ST512,Homo sapiens,2019,Italy
SAMEA6474143,ST512,Homo sapiens,2019,Italy
SAMEA6474146,ST307,Homo sapiens,2019,Italy
SAMEA6474148,ST307,Homo sapiens,2019,Italy
SAMEA6474144,ST307,Homo sapiens,2019,Italy
SAMEA6474149,ST101,Homo sapiens,2019,Italy
SAMEA6474145,ST307,Homo sapiens,2019,Italy
SAMEA6474150,ST307,Homo sapiens,2019,Italy
SAMEA6474154,ST307,Homo sapiens,2019,Italy
SAMEA6474151,ST101,Homo sapiens,2019,Italy
SAMEA6474152,ST307,Homo sapiens,2019,Italy
SAMEA6474155,ST307,Homo sapiens,2019,Italy
SAMEA6474153,ST101,Homo sapiens,2019,Italy
SAMEA6474156,ST101,Homo sapiens,2019,Italy
SAMEA6474157,ST101,Homo sapiens,2019,Italy
SAMEA6474158,ST307,Homo sapiens,2019,Italy
SAMEA6474165,ST512,Homo sapiens,2019,Italy
SAMEA6474161,ST11,Homo sapiens,2019,Italy
SAMEA6474159,ST307,Homo sapiens,2019,Italy
SAMEA6474163,ST258,Homo sapiens,2019,Italy
SAMEA6474160,ST512,Homo sapiens,2019,Italy
SAMEA6474166,ST101,Homo sapiens,2019,Italy
SAMEA6474162,ST307,Homo sapiens,2019,Italy
SAMEA6474164,ST512,Homo sapiens,2019,Italy
SAMEA6474173,ST11,Homo sapiens,2019,Italy
SAMEA6474167,ST512,Homo sapiens,2019,Italy
SAMEA6474172,ST307,Homo sapiens,2019,Italy
SAMEA6474169,ST101,Homo sapiens,2019,Italy
SAMEA6474168,ST307,Homo sapiens,2019,Italy
SAMEA6474170,ST307,Homo sapiens,2019,Italy
SAMEA6474171,ST101,Homo sapiens,2019,Italy
SAMEA7461677,ST323,Homo sapiens,2019,Belgium
SAMEA7461678,ST323,Homo sapiens,2019,Belgium
SAMEA7461685,ST391,Homo sapiens,2019,Netherlands
SAMEA7461680,ST6516,Homo sapiens,2019,Netherlands
SAMEA7461683,ST391,Homo sapiens,2019,Netherlands
SAMEA7461679,ST323,Homo sapiens,2019,Belgium
SAMEA7461684,ST391,Homo sapiens,2019,Netherlands
SAMEA7461682,ST6516,Homo sapiens,2019,Netherlands
SAMEA7461681,ST6516,Homo sapiens,2019,Netherlands
SAMEA7461686,ST432,Homo sapiens,2019,Netherlands
SAMEA7461687,ST432,Homo sapiens,2019,Netherlands
SAMEA7461690,ST17,Homo sapiens,2019,Netherlands
SAMEA7461691,ST17,Homo sapiens,2019,Netherlands
SAMEA7461689,ST17,Homo sapiens,2019,Netherlands
SAMEA7461688,ST432,Homo sapiens,2019,Netherlands
SAMEA8218052,ST307,Homo sapiens,2019,Germany
SAMEA8218060,ST307,Homo sapiens,2019,Germany
SAMEA8218058,ST1630,Homo sapiens,2019,Germany
SAMEA8218051,ST1630,Homo sapiens,2019,Germany
SAMEA8218066,ST584,Homo sapiens,2019,Germany
SAMEA8218065,ST1630,Homo sapiens,2019,Germany
SAMEA8218039,ST383,Homo sapiens,2019,Germany
SAMEA8218101,ST16,Homo sapiens,2019,Germany
SAMEA8218138,ST792,Homo sapiens,2019,Germany
SAMEA8218070,ST1322,Homo sapiens,2019,Germany
SAMEA8218100,ST219,Homo sapiens,2019,Germany
SAMEA8218139,ST792,Homo sapiens,2019,Germany
SAMEA8218137,ST1322,Homo sapiens,2019,Germany
SAMEA8218084,ST307,Homo sapiens,2019,Germany
SAMEA8218184,ST14,Homo sapiens,2019,Germany
SAMEA8218209,ST1,Homo sapiens,2019,Germany
SAMEA8218202,ST14,Homo sapiens,2019,Germany
SAMEA8218212,ST788,Homo sapiens,2019,Germany
SAMEA8218210,ST253,Homo sapiens,2019,Germany
SAMEA8218284,ST147,Homo sapiens,2020,Germany
SAMEA8218276,ST133,Homo sapiens,2020,Germany
SAMEA8218217,ST870,Homo sapiens,2019,Germany
SAMEA8218185,ST253,Homo sapiens,2019,Germany
SAMEA8218310,ST133,Homo sapiens,2020,Germany
SAMEA8218311,ST1090,Homo sapiens,2020,Germany
SAMEA8218314,ST353,Homo sapiens,2020,Germany
SAMEA8218339,ST353,Homo sapiens,2020,Germany
SAMEA8218291,ST487,Homo sapiens,2020,Germany
SAMEA8218315,ST353,Homo sapiens,2020,Germany
SAMEA8218297,ST147,Homo sapiens,2020,Germany
SAMEA8218313,ST4322,Homo sapiens,2020,Germany
SAMEA8218340,ST353,Homo sapiens,2020,Germany
SAMEA8218360,ST147,Homo sapiens,2020,Germany
SAMEA8218352,ST353,Homo sapiens,2020,Germany
SAMEA8218343,ST7334,Homo sapiens,2020,Germany
SAMEA8218351,ST353,Homo sapiens,2020,Germany
SAMEA8218363,ST29,Homo sapiens,2020,Germany
SAMEA8218349,ST252,Homo sapiens,2020,Germany
SAMEA8218362,ST147,Homo sapiens,2020,Germany
SAMEA8218430,ST3659,Homo sapiens,2020,Germany
SAMEA8218398,ST3370,Homo sapiens,2020,Germany
SAMEA8218428,ST13,Homo sapiens,2020,Germany
SAMEA8218429,ST336,Homo sapiens,2020,Germany
SAMEA8218392,ST14,Homo sapiens,2020,Germany
SAMEA8218433,ST10,Homo sapiens,2020,Germany
SAMEA8218422,ST147,Homo sapiens,2020,Germany
SAMEA8235376,ST35,Homo sapiens,2019,Switzerland
SAMEA8235378,ST11,Homo sapiens,2019,Switzerland
SAMEA8235377,ST101,Homo sapiens,2019,Switzerland
SAMEA8235381,ST395,Homo sapiens,2020,Switzerland
SAMEA8235380,ST6550,Homo sapiens,2020,Switzerland
SAMEA8235379,ST101,Homo sapiens,2019,Switzerland
SAMEA8391954,ST437,Homo sapiens,2019,Spain
SAMEA8391955,ST437,Homo sapiens,2019,Spain
SAMEA8391953,ST437,Homo sapiens,2019,Spain
SAMEA8720020,ST147,Homo sapiens,2019,Italy
SAMEA8720019,ST307,Homo sapiens,2019,Italy
SAMEA8720021,ST147,Homo sapiens,2019,Italy
SAMEA8720018,ST307,Homo sapiens,2019,Italy
SAMEA8720026,ST512,Homo sapiens,2019,Italy
SAMEA8720025,ST147,Homo sapiens,2019,Italy
SAMEA8720023,ST147,Homo sapiens,2019,Italy
SAMEA8720028,ST512,Homo sapiens,2019,Italy
SAMEA8720029,ST307,Homo sapiens,2019,Italy
SAMEA8720030,ST307,Homo sapiens,2019,Italy
SAMEA8720024,ST147,Homo sapiens,2019,Italy
SAMEA8720027,ST258,Homo sapiens,2019,Italy
SAMEA8720033,ST307,Homo sapiens,2019,Italy
SAMEA8720036,ST258,Homo sapiens,2019,Italy
SAMEA8720031,ST307,Homo sapiens,2019,Italy
SAMEA8720034,ST258,Homo sapiens,2019,Italy
SAMEA8720037,ST258,Homo sapiens,2019,Italy
SAMEA8720032,ST307,Homo sapiens,2019,Italy
SAMEA9459699,ST252,Homo sapiens,2019,Netherlands
SAMEA9459695,ST252,Homo sapiens,2019,Netherlands
SAMEA9459697,ST252,Homo sapiens,2019,Netherlands
SAMEA9459694,ST252,Homo sapiens,2019,Netherlands
SAMEA9459698,ST252,Homo sapiens,2019,Netherlands
SAMEA9459749,ST252,Homo sapiens,2019,Netherlands
SAMEA9459747,ST1017,Homo sapiens,2019,Netherlands
SAMEA9459700,ST252,Homo sapiens,2019,Netherlands
SAMEA9459744,ST252,Homo sapiens,2019,Netherlands
SAMEA9459743,ST252,Homo sapiens,2019,Netherlands
SAMEA9459746,ST14,Homo sapiens,2019,Netherlands
SAMEA9459748,ST1017,Homo sapiens,2019,Netherlands
SAMEA9459745,ST3702,Homo sapiens,2019,Netherlands
SAMEA9459751,ST16,Homo sapiens,2019,Netherlands
SAMEA9459750,ST307,Homo sapiens,2019,Netherlands
SAMEA9459752,ST16,Homo sapiens,2019,Netherlands
SAMN11098619,ST14,Homo sapiens,2019,Sudan: Khartoum
SAMN12390732,ST307,Homo sapiens,2019,Italy
SAMN12886346,ST11,patient,2019,China: Beijing
SAMN12886344,ST11,patient,2019,China: Beijing
SAMN12886345,ST11,patient,2019,China: Beijing
SAMN12886343,ST11,patient,2019,China: Beijing
SAMN12886347,ST11,patient,2019,China: Beijing
SAMN12886348,ST11,patient,2019,China: Beijing
SAMN12886354,ST11,patient,2019,China: Beijing
SAMN12886350,ST11,patient,2019,China: Beijing
SAMN12886355,ST11,patient,2019,China: Beijing
SAMN12886353,ST11,patient,2019,China: Beijing
SAMN12886356,ST11,patient,2019,China: Beijing
SAMN12886349,ST11,patient,2019,China: Beijing
SAMN12886352,ST11,patient,2019,China: Beijing
SAMN12886351,ST11,patient,2019,China: Beijing
SAMN12886364,ST11,patient,2019,China: Beijing
SAMN12886365,ST11,patient,2019,China: Beijing
SAMN12886362,ST11,patient,2019,China: Beijing
SAMN12886361,ST11,patient,2019,China: Beijing
SAMN12886359,ST11,patient,2019,China: Beijing
SAMN12886363,ST11,patient,2019,China: Beijing
SAMN12886358,ST11,patient,2019,China: Beijing
SAMN12886360,ST11,patient,2019,China: Beijing
SAMN12886367,ST11,patient,2019,China: Beijing
SAMN12886370,ST11,patient,2019,China: Beijing
SAMN12886368,ST11,patient,2019,China: Beijing
SAMN12886373,ST11,patient,2019,China: Beijing
SAMN12886372,ST11,patient,2019,China: Beijing
SAMN12886366,ST11,patient,2019,China: Beijing
SAMN12886371,ST11,patient,2019,China: Beijing
SAMN12886369,ST11,patient,2019,China: Beijing
SAMN12886374,ST11,patient,2019,China: Beijing
SAMN12886377,ST11,patient,2019,China: Beijing
SAMN12886379,ST11,patient,2019,China: Beijing
SAMN12886375,ST11,patient,2019,China: Beijing
SAMN12886378,ST11,patient,2019,China: Beijing
SAMN12886376,ST11,patient,2019,China: Beijing
SAMN12886380,ST11,patient,2019,China: Beijing
SAMN13520947,ST307,Homo sapiens,2019,Germany: Mecklenburg-Western Pomerania
SAMN13620016,ST3248,Homo sapiens,2019,Netherlands: Leiden
SAMN13620018,ST45,Homo sapiens,2019,Netherlands: Leiden
SAMN13620017,ST3248,Homo sapiens,2019,Netherlands: Leiden
SAMN13620014,ST3248,Homo sapiens,2019,Netherlands: Leiden
SAMN13620015,ST3248,Homo sapiens,2019,Netherlands: Leiden
SAMN13620019,ST45,Homo sapiens,2019,Netherlands: Leiden
SAMN13620020,ST45,Homo sapiens,2019,Netherlands: Leiden
SAMN13620025,ST45,Homo sapiens,2019,Netherlands: Leiden
SAMN13620022,ST3248,Homo sapiens,2019,Netherlands: Leiden
SAMN13620021,ST45,Homo sapiens,2019,Netherlands: Leiden
SAMN13620023,ST3248,Homo sapiens,2019,Netherlands: Leiden
SAMN13620026,ST45,Homo sapiens,2019,Netherlands: Leiden
SAMN13620024,ST3248,Homo sapiens,2019,Netherlands: Leiden
SAMN13620027,ST45,Homo sapiens,2019,Netherlands: Leiden
SAMN14379680,ST11,Homo sapiens,2020,China
SAMN14379679,ST11,Homo sapiens,2020,USA
SAMN14391989,ST258,Homo sapiens,2019,USA
SAMN14391990,ST258,Homo sapiens,2019,USA
SAMN14392001,ST258,Homo sapiens,2019,USA
SAMN14392000,ST258,Homo sapiens,2019,USA
SAMN14392002,ST258,Homo sapiens,2019,USA
SAMN14392003,ST258,Homo sapiens,2019,USA
SAMN14392004,ST258,Homo sapiens,2019,USA
SAMN14392035,ST307,Homo sapiens,2019,USA
SAMN14589624,ST43,Homo sapiens,2019,Kuwait
SAMN14589621,ST231,Homo sapiens,2019,Kuwait
SAMN14589620,ST231,Homo sapiens,2019,Kuwait
SAMN14589623,ST231,Homo sapiens,2019,Kuwait
SAMN14589625,ST15,Homo sapiens,2019,Kuwait
SAMN14589622,ST231,Homo sapiens,2019,Kuwait
SAMN14589631,ST231,Homo sapiens,2019,Kuwait
SAMN14589627,ST231,Homo sapiens,2019,Kuwait
SAMN14669233,ST219,Homo sapiens,2019,USA
SAMN14669200,ST2497,Homo sapiens,2019,USA
SAMN14669220,ST437,Homo sapiens,2019,USA
SAMN14669206,ST514,Homo sapiens,2019,USA
SAMN14669246,ST45,Homo sapiens,2019,USA
SAMN14669251,ST11,Homo sapiens,2019,USA
SAMN14669211,ST258,Homo sapiens,2019,USA
SAMN14669263,ST7140,Homo sapiens,2019,USA
SAMN14669269,ST395,Homo sapiens,2019,USA
SAMN14669274,ST35,Homo sapiens,2019,USA
SAMN14669257,ST258,Homo sapiens,2019,USA
SAMN14669254,ST258,Homo sapiens,2019,USA
SAMN14669252,ST219,Homo sapiens,2019,USA
SAMN14669256,ST258,Homo sapiens,2019,USA
SAMN14669255,ST258,Homo sapiens,2019,USA
SAMN14792087,ST258,Homo sapiens,2020,USA
SAMN14792044,ST147,Homo sapiens,2019,USA
SAMN14792050,ST15,Homo sapiens,2019,USA
SAMN14669298,ST395,Homo sapiens,2019,USA
SAMN14792095,ST15,Homo sapiens,2020,USA
SAMN14792107,ST462,Homo sapiens,2020,USA
SAMN14792089,ST307,Homo sapiens,2020,USA
SAMN14792112,ST2,Homo sapiens,2020,USA
SAMN14792088,ST258,Homo sapiens,2020,USA
SAMN14792110,ST258,Homo sapiens,2020,USA
SAMN14792097,ST258,Homo sapiens,2020,USA
SAMN14792127,ST258,Homo sapiens,2020,USA
SAMN14792125,ST15,Homo sapiens,2020,USA
SAMN14792124,ST307,Homo sapiens,2020,USA
SAMN14792120,ST225,Homo sapiens,2020,USA
SAMN14792113,ST307,Homo sapiens,2020,USA
SAMN14967539,ST258,Homo sapiens,2019,"USA: Baltimore, MD"
SAMN14967538,ST40,Homo sapiens,2019,"USA: Baltimore, MD"
SAMN14967543,ST258,Homo sapiens,2019,"USA: Baltimore, MD"
SAMN14967542,ST48,Homo sapiens,2019,"USA: Baltimore, MD"
SAMN14967546,ST20,Homo sapiens,2019,"USA: Baltimore, MD"
SAMN14967544,ST252,Homo sapiens,2019,"USA: Baltimore, MD"
SAMN14967548,ST258,Homo sapiens,2019,"USA: Baltimore, MD"
SAMN14967541,ST13,Homo sapiens,2019,"USA: Baltimore, MD"
SAMN14967547,ST225,Homo sapiens,2019,"USA: Baltimore, MD"
SAMN14967597,ST258,Homo sapiens,2019,"USA: New York City, NY"
SAMN14967599,ST307,Homo sapiens,2019,"USA: New York City, NY"
SAMN14967603,ST307,Homo sapiens,2019,"USA: New York City, NY"
SAMN14967598,ST258,Homo sapiens,2019,"USA: New York City, NY"
SAMN14967601,ST307,Homo sapiens,2019,"USA: New York City, NY"
SAMN14967600,ST307,Homo sapiens,2019,"USA: New York City, NY"
SAMN14967602,ST872,Homo sapiens,2019,"USA: New York City, NY"
SAMN14967604,ST258,Homo sapiens,2019,"USA: New York City, NY"
SAMN14967645,ST133,Homo sapiens,2019,"USA: Pittsburgh, PA"
SAMN14967644,ST6008,Homo sapiens,2019,"USA: Pittsburgh, PA"
SAMN14967652,ST661,Homo sapiens,2019,"USA: Pittsburgh, PA"
SAMN14967647,ST307,Homo sapiens,2019,"USA: Pittsburgh, PA"
SAMN14967648,ST268,Homo sapiens,2019,"USA: Pittsburgh, PA"
SAMN14967649,ST268,Homo sapiens,2019,"USA: Pittsburgh, PA"
SAMN15226383,ST14,Homo sapiens,2019,USA
SAMN15226381,ST258,Homo sapiens,2019,USA
SAMN15226386,ST14,Homo sapiens,2019,USA
SAMN15226385,ST1083,Homo sapiens,2019,USA
SAMN15226414,ST3050,Homo sapiens,2019,USA
SAMN15226409,ST147,Homo sapiens,2019,USA
SAMN15226412,ST323,Homo sapiens,2019,USA
SAMN15226394,ST14,Homo sapiens,2019,USA
SAMN15226402,ST307,Homo sapiens,2019,USA
SAMN15226411,ST1661,Homo sapiens,2019,USA
SAMN15226387,ST307,Homo sapiens,2019,USA
SAMN15226398,ST45,Homo sapiens,2019,USA
SAMN15226436,ST277,Homo sapiens,2020,USA
SAMN15226440,ST258,Homo sapiens,2020,USA
SAMN15226441,ST258,Homo sapiens,2020,USA
SAMN15226418,ST307,Homo sapiens,2019,USA
SAMN15502154,ST231,Homo sapiens,2019,Pakistan
SAMN15587363,ST16,Homo sapiens,2020,USA
SAMN15649118,ST512,Homo sapiens,2020,Italy
SAMN15649119,ST512,Homo sapiens,2019,Italy
SAMN15649116,ST512,Homo sapiens,2019,Italy
SAMN15649117,ST512,Homo sapiens,2020,Italy
SAMN15649120,ST101,Homo sapiens,2019,Italy
SAMN15649115,ST512,Homo sapiens,2019,Italy
SAMN15649114,ST512,Homo sapiens,2020,Italy
SAMN15649121,ST101,Homo sapiens,2020,Italy
SAMN15649123,ST512,Homo sapiens,2019,Italy
SAMN15649128,ST512,Homo sapiens,2019,Italy
SAMN15649127,ST512,Homo sapiens,2019,Italy
SAMN15649122,ST512,Homo sapiens,2019,Italy
SAMN15649126,ST307,Homo sapiens,2019,Italy
SAMN15649124,ST512,Homo sapiens,2019,Italy
SAMN15649132,ST307,Homo sapiens,2019,Italy
SAMN15649131,ST512,Homo sapiens,2019,Italy
SAMN15649129,ST512,Homo sapiens,2019,Italy
SAMN15649135,ST111,Homo sapiens,2020,Italy
SAMN15650434,ST101,Homo sapiens,2020,Italy
SAMN15649130,ST101,Homo sapiens,2020,Italy
SAMN15649134,ST101,Homo sapiens,2019,Italy
SAMN15649133,ST307,Homo sapiens,2019,Italy
SAMN15650439,ST101,Homo sapiens,2020,Italy
SAMN15650438,ST101,Homo sapiens,2020,Italy
SAMN15650437,ST101,Homo sapiens,2020,Italy
SAMN15650436,ST101,Homo sapiens,2020,Italy
SAMN15650435,ST101,Homo sapiens,2020,Italy
SAMN15677817,ST13,Homo sapiens,2019,USA
SAMN15650441,ST101,Homo sapiens,2020,Italy
SAMN15677816,ST54,Homo sapiens,2019,USA
SAMN15677823,ST307,Homo sapiens,2019,USA
SAMN15677818,ST20,Homo sapiens,2019,USA
SAMN15677826,ST258,Homo sapiens,2019,USA
SAMN15677824,ST3155,Homo sapiens,2019,USA
SAMN15677825,ST258,Homo sapiens,2019,USA
SAMN15677821,ST258,Homo sapiens,2019,USA
SAMN15677819,ST20,Homo sapiens,2019,USA
SAMN15677820,ST45,Homo sapiens,2019,USA
SAMN15677830,ST258,Homo sapiens,2019,USA
SAMN15677828,ST3155,Homo sapiens,2019,USA
SAMN15677847,ST147,Homo sapiens,2020,USA
SAMN15677829,ST3155,Homo sapiens,2019,USA
SAMN15677827,ST258,Homo sapiens,2019,USA
SAMN15677848,ST147,Homo sapiens,2020,USA
SAMN15751002,ST3248,Homo sapiens,2019,Netherlands: Leiden
SAMN15750998,ST45,Homo sapiens,2019,Netherlands: Leiden
SAMN15750999,ST45,Homo sapiens,2019,Netherlands: Leiden
SAMN15751000,ST3248,Homo sapiens,2019,Netherlands: Leiden
SAMN15751001,ST3248,Homo sapiens,2019,Netherlands: Leiden
SAMN15750997,ST45,Homo sapiens,2019,Netherlands: Leiden
SAMN15832291,ST307,Homo sapiens,2019,USA
SAMN15832294,ST3379,Homo sapiens,2019,USA
SAMN15832305,ST147,Homo sapiens,2020,USA
SAMN15832299,ST556,Homo sapiens,2019,USA
SAMN15832303,ST1296,Homo sapiens,2020,USA
SAMN15832306,ST147,Homo sapiens,2020,USA
SAMN15890924,ST101,Homo sapiens,2019,India: Kolkata
SAMN15907125,ST15,Homo sapiens,2020,USA
SAMN15907116,ST258,Homo sapiens,2020,USA
SAMN15907083,ST258,Homo sapiens,2019,USA
SAMN15907124,ST307,Homo sapiens,2020,USA
SAMN15907115,ST307,Homo sapiens,2020,USA
SAMN15907127,ST15,Homo sapiens,2020,USA
SAMN15907119,ST258,Homo sapiens,2020,USA
SAMN15907084,ST22,Homo sapiens,2019,USA
SAMN15908341,ST43,Homo sapiens,2019,India: New Delhi
SAMN15907158,ST491,Homo sapiens,2020,USA
SAMN15907136,ST258,Homo sapiens,2019,USA
SAMN15907207,ST17,Homo sapiens,2020,USA
SAMN15907128,ST15,Homo sapiens,2020,USA
SAMN15908350,ST231,Homo sapiens,2019,India: New Delhi
SAMN15908351,ST231,Homo sapiens,2019,India: New Delhi
SAMN15908349,ST15,Homo sapiens,2019,India: New Delhi
SAMN15908348,ST43,Homo sapiens,2019,India: New Delhi
SAMN15908347,ST231,Homo sapiens,2019,India: New Delhi
SAMN15908369,ST395,Homo sapiens,2019,India: New Delhi
SAMN15908365,ST147,Homo sapiens,2019,India: New Delhi
SAMN15908368,ST307,Homo sapiens,2019,India: New Delhi
SAMN15908366,ST147,Homo sapiens,2019,India: New Delhi
SAMN15908367,ST515,Homo sapiens,2019,India: New Delhi
SAMN15908370,ST890,Homo sapiens,2019,India: New Delhi
SAMN16182352,ST913,Homo sapiens,2019,Austria
SAMN16182351,ST200,Homo sapiens,2019,Austria
SAMN16182354,ST200,Homo sapiens,2019,Austria
SAMN16182355,ST34,Homo sapiens,2019,Austria
SAMN16182356,ST4121,Homo sapiens,2019,Austria
SAMN16182353,ST37,Homo sapiens,2019,Austria
SAMN16182364,ST1825,Homo sapiens,2019,Austria
SAMN16182363,ST788,Homo sapiens,2019,Austria
SAMN16182359,ST4122,Homo sapiens,2019,Austria
SAMN16182361,ST611,Homo sapiens,2019,Austria
SAMN16182362,ST1426,Homo sapiens,2019,Austria
SAMN16182360,ST20,Homo sapiens,2019,Austria
SAMN16182358,ST279,Homo sapiens,2019,Austria
SAMN16182357,ST322,Homo sapiens,2019,Austria
SAMN16182365,ST4123,Homo sapiens,2019,Austria
SAMN16182366,ST323,Homo sapiens,2019,Austria
SAMN16287939,ST101,Homo sapiens,2019,India: Kolkata
SAMN16293968,ST307,Homo sapiens,2020,USA
SAMN16293979,ST307,Homo sapiens,2020,USA
SAMN16340200,ST2004,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340198,ST2623,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340202,ST405,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340197,ST17,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16293992,ST307,Homo sapiens,2020,USA
SAMN16294006,ST307,Homo sapiens,2020,USA
SAMN16340201,ST258,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340199,ST2004,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340207,ST348,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340205,ST258,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340210,ST6863,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340203,ST6863,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340206,ST3727,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340208,ST6545,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340204,ST1564,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340209,ST37,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340213,ST225,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340214,ST25,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340217,ST6545,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340219,ST2623,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340216,ST37,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340215,ST2623,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340218,ST6545,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340211,ST405,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340226,ST37,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340223,ST36,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340220,ST469,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340224,ST405,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340221,ST405,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340225,ST405,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340222,ST348,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340227,ST13,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340230,ST307,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340232,ST1662,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340229,ST280,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340228,ST70,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340233,ST661,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340231,ST405,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340235,ST6546,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340234,ST307,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340238,ST307,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340237,ST348,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340240,ST6546,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340239,ST37,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340242,ST629,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16340236,ST45,Homo sapiens,2019,"USA: Pittsburgh, Pennsylvania"
SAMN16361952,ST73,Homo sapiens,2019,Qatar:Doha
SAMN16361955,ST307,Homo sapiens,2019,Qatar:Doha
SAMN16361969,ST4978,Homo sapiens,2019,Qatar:Doha
SAMN16361954,ST4961,Homo sapiens,2019,Qatar:Doha
SAMN16361966,ST73,Homo sapiens,2019,Qatar:Doha
SAMN16361963,ST340,Homo sapiens,2019,Qatar:Doha
SAMN16361967,ST17,Homo sapiens,2019,Qatar:Doha
SAMN16361965,ST73,Homo sapiens,2019,Qatar:Doha
SAMN16361972,ST397,Homo sapiens,2019,Qatar:Doha
SAMN16361975,ST2731,Homo sapiens,2019,Qatar:Doha
SAMN16361978,ST45,Homo sapiens,2019,Qatar:Doha
SAMN16361984,ST147,Homo sapiens,2019,Qatar:Doha
SAMN16361982,ST39,Homo sapiens,2019,Qatar:Doha
SAMN16386434,ST147,Homo sapiens,2020,Italy: Pisa
SAMN16454475,ST65,Homo sapiens,2020,USA:Massachusettse
SAMN16386433,ST147,Homo sapiens,2020,Italy: Pisa
SAMN16505098,ST307,Homo sapiens,2020,USA
SAMN16505107,ST307,Homo sapiens,2020,USA
SAMN16505104,ST307,Homo sapiens,2020,USA
SAMN16505106,ST307,Homo sapiens,2020,USA
